,GID,Team,Spread,Over/Under
2093,201703220ORL,ORL,5.0,206.0
2094,201703220SAC,MIL,-3.5,203.0
2095,201703220SAC,SAC,3.5,203.0
2096,201703220UTA,NYK,10.5,203.5
2097,201703220UTA,UTA,-10.5,203.5
2098,201703220WAS,ATL,7.0,214.5
2099,201703220WAS,WAS,-7.0,214.5
2100,201703230BRK,PHO,4.0,223.5
2101,201703230BRK,BRK,-4.0,223.5
2102,201703230DAL,LAC,-4.0,206.5
2103,201703230DAL,DAL,4.0,206.5
2104,201703230MIA,TOR,4.5,204.0
2105,201703230MIA,MIA,-4.5,204.0
2106,201703230POR,POR,-11.0,217.0
2107,201703230POR,NYK,11.0,217.0
2108,201703230SAS,MEM,8.0,199.0
2109,201703230SAS,SAS,-8.0,199.0
2110,201703240BOS,BOS,-15.0,219.5
2111,201703240BOS,PHO,15.0,219.5
2112,201703240CHI,CHI,-6.5,209.0
2113,201703240CHI,PHI,6.5,209.0
2114,201703240CHO,CHO,2.5,215.0
2115,201703240CHO,CLE,-2.5,215.0
2116,201703240GSW,GSW,-17.5,213.5
2117,201703240GSW,SAC,17.5,213.5
2118,201703240HOU,NOP,7.0,228.5
2119,201703240HOU,HOU,-7.0,228.5
2120,201703240IND,IND,-1.5,220.5
2121,201703240IND,DEN,1.5,220.5
2122,201703240LAL,MIN,-6.5,218.5
2123,201703240LAL,LAL,6.5,218.5
2124,201703240MIL,ATL,5.5,203.5
2125,201703240MIL,MIL,-5.5,203.5
2126,201703240ORL,DET,-4.0,207.0
2127,201703240ORL,ORL,4.0,207.0
2128,201703240WAS,BRK,12.5,224.0
2129,201703240WAS,WAS,-12.5,224.0
2130,201703250CLE,WAS,-2.0,215.0
2131,201703250CLE,CLE,2.0,215.0
2132,201703250DAL,TOR,1.0,195.0
2133,201703250DAL,DAL,-1.0,195.0
2134,201703250LAC,UTA,4.0,203.5
2135,201703250LAC,LAC,-4.0,203.5
2136,201703250POR,MIN,7.0,214.0
2137,201703250POR,POR,-7.0,214.0
2138,201703250SAS,NYK,15.5,204.0
2139,201703250SAS,SAS,-15.5,204.0
2140,201703260ATL,ATL,-6.5,215.0
2141,201703260ATL,BRK,6.5,215.0
2142,201703260BOS,MIA,5.5,209.0
2143,201703260BOS,BOS,-5.5,209.0
2144,201703260CHO,PHO,12.0,215.0
2145,201703260CHO,CHO,-12.0,215.0
2146,201703260DEN,DEN,-5.0,226.5
2147,201703260DEN,NOP,5.0,226.5
2148,201703260GSW,GSW,-10.0,208.0
2149,201703260GSW,MEM,10.0,208.0
2150,201703260HOU,OKC,6.0,232.0
2151,201703260HOU,HOU,-6.0,232.0
2152,201703260IND,IND,-8.5,211.0
2153,201703260IND,PHI,8.5,211.0
2154,201703260LAC,LAC,-13.5,211.0
2155,201703260LAC,SAC,13.5,211.0
2156,201703260LAL,POR,-6.0,222.5
2157,201703260LAL,LAL,6.0,222.5
2158,201703260MIL,MIL,-6.5,203.5
2159,201703260MIL,CHI,6.5,203.5
2160,201703270DAL,DAL,1.0,207.0
2161,201703270DAL,OKC,-1.0,207.0
2162,201703270NYK,DET,-2.5,207.5
2163,201703270NYK,NYK,2.5,207.5
2164,201703270SAC,SAC,6.5,198.5
2165,201703270SAC,MEM,-6.5,198.5
2166,201703270SAS,CLE,4.5,212.5
2167,201703270SAS,SAS,-4.5,212.5
2168,201703270TOR,TOR,-9.5,206.0
2169,201703270TOR,ORL,9.5,206.0
2170,201703270UTA,NOP,7.0,200.0
2171,201703270UTA,UTA,-7.0,200.0
2172,201703280ATL,ATL,-7.5,215.0
2173,201703280ATL,PHO,7.5,215.0
2174,201703280BRK,BRK,-3.0,221.0
2175,201703280BRK,PHI,3.0,221.0
2176,201703280CHO,MIL,3.0,203.5
2177,201703280CHO,CHO,-3.0,203.5
2178,201703280DET,MIA,-2.5,202.0
2179,201703280DET,DET,2.5,202.0
2180,201703280HOU,GSW,1.5,234.0
2181,201703280HOU,HOU,-1.5,234.0
2182,201703280IND,IND,-5.0,208.0
2183,201703280IND,MIN,5.0,208.0
2184,201703280LAL,LAL,9.0,226.0
2185,201703280LAL,WAS,-9.0,226.0
2186,201703280POR,POR,-2.0,226.5
2187,201703280POR,DEN,2.0,226.5
2188,201703290BOS,BOS,-8.0,208.0
2189,201703290BOS,MIL,8.0,208.0
2190,201703290LAC,LAC,-5.0,219.5
2191,201703290LAC,WAS,5.0,219.5
2192,201703290MEM,MEM,-5.0,197.5
2193,201703290MEM,IND,5.0,197.5
2194,201703290NOP,NOP,-4.0,200.5
2195,201703290NOP,DAL,4.0,200.5
2196,201703290NYK,MIA,-3.0,209.5
2197,201703290NYK,NYK,3.0,209.5
2198,201703290ORL,ORL,5.5,218.0
2199,201703290ORL,OKC,-5.5,218.0
2200,201703290PHI,PHI,1.5,209.0
2201,201703290PHI,ATL,-1.5,209.0
2202,201703290SAC,UTA,-7.5,195.5
2203,201703290SAC,SAC,7.5,195.5
2204,201703290SAS,GSW,4.5,210.5
2205,201703290SAS,SAS,-4.5,210.5
2206,201703290TOR,TOR,-6.5,205.0
2207,201703290TOR,CHO,6.5,205.0
2208,201703300CHI,CHI,5.5,210.5
2209,201703300CHI,CLE,-5.5,210.5
2210,201703300DET,DET,-6.0,213.0
2211,201703300DET,BRK,6.0,213.0
2212,201703300MIN,LAL,10.5,220.5
2213,201703300MIN,MIN,-10.5,220.5
2214,201703300PHO,LAC,-11.0,218.5
2215,201703300PHO,PHO,11.0,218.5
2216,201703300POR,POR,1.0,228.5
2217,201703300POR,HOU,-1.0,228.5
2218,201703310BOS,BOS,-10.5,217.5
2219,201703310BOS,ORL,10.5,217.5
2220,201703310CHO,DEN,2.0,220.5
2221,201703310CHO,CHO,-2.0,220.5
2222,201703310CLE,CLE,-11.5,217.5
2223,201703310CLE,PHI,11.5,217.5
2224,201703310GSW,GSW,-8.0,230.0
2225,201703310GSW,HOU,8.0,230.0
2226,201703310MEM,DAL,4.5,192.0
2227,201703310MEM,MEM,-4.5,192.0
2228,201703310MIA,NYK,9.0,208.5
2229,201703310MIA,MIA,-9.0,208.5
2230,201703310MIL,DET,9.5,200.0
2231,201703310MIL,MIL,-9.5,200.0
2232,201703310NOP,SAC,10.5,207.5
2233,201703310NOP,NOP,-10.5,207.5
2234,201703310OKC,SAS,-1.0,208.5
2235,201703310OKC,OKC,1.0,208.5
2236,201703310TOR,IND,6.0,207.0
2237,201703310TOR,TOR,-6.0,207.0
2238,201703310UTA,UTA,-2.5,206.5
2239,201703310UTA,WAS,2.5,206.5
2240,201704010BRK,ORL,3.5,222.0
2241,201704010BRK,BRK,-3.5,222.0
2242,201704010CHI,ATL,4.5,204.0
2243,201704010CHI,CHI,-4.5,204.0
2244,201704010LAC,LAL,14.5,224.5
2245,201704010LAC,LAC,-14.5,224.5
2246,201704010MIN,SAC,11.0,210.0
2247,201704010MIN,MIN,-11.0,210.0
2248,201704010POR,PHO,12.0,222.0
2249,201704010POR,POR,-12.0,222.0
2250,201704020BRK,BRK,2.0,216.5
2251,201704020BRK,ATL,-2.0,216.5
2252,201704020CLE,CLE,-9.0,214.0
2253,201704020CLE,IND,9.0,214.0
2254,201704020GSW,WAS,10.0,223.0
2255,201704020GSW,GSW,-10.0,223.0
2256,201704020LAL,MEM,-7.0,208.0
2257,201704020LAL,LAL,7.0,208.0
2258,201704020MIA,DEN,4.0,219.0
2259,201704020MIA,MIA,-4.0,219.0
2260,201704020MIL,MIL,-5.5,197.0
2261,201704020MIL,DAL,5.5,197.0
2262,201704020NOP,CHI,6.5,209.5
2263,201704020NOP,NOP,-6.5,209.5
2264,201704020NYK,BOS,-6.5,211.5
2265,201704020NYK,NYK,6.5,211.5
2266,201704020OKC,OKC,-5.0,214.5
2267,201704020OKC,CHO,5.0,214.5
2268,201704020PHO,PHO,11.0,234.0
2269,201704020PHO,HOU,-11.0,234.0
2270,201704020SAS,UTA,5.0,190.0
2271,201704020SAS,SAS,-5.0,190.0
2272,201704020TOR,TOR,-11.0,212.0
2273,201704020TOR,PHI,11.0,212.0
2274,201704030MIN,POR,1.5,217.0
2275,201704030MIN,MIN,-1.5,217.0
2276,201704040CLE,ORL,11.0,221.5
2277,201704040CLE,CLE,-11.0,221.5
2278,201704040GSW,GSW,-13.5,220.5
2279,201704040GSW,MIN,13.5,220.5
2280,201704040IND,TOR,2.0,205.0
2281,201704040IND,IND,-2.0,205.0
2282,201704040NOP,NOP,-2.5,229.5
2283,201704040NOP,DEN,2.5,229.5
2284,201704040NYK,CHI,-3.0,207.0
2285,201704040NYK,NYK,3.0,207.0
2286,201704040OKC,OKC,-4.5,211.0
2287,201704040OKC,MIL,4.5,211.0
2288,201704040PHI,PHI,-1.5,219.0
2289,201704040PHI,BRK,1.5,219.0
2290,201704040SAC,DAL,2.5,195.0
2291,201704040SAC,SAC,-2.5,195.0
2292,201704040SAS,MEM,8.5,193.0
2293,201704040SAS,SAS,-8.5,193.0
2294,201704040UTA,POR,7.0,205.0
2295,201704040UTA,UTA,-7.0,205.0
2296,201704040WAS,WAS,-4.5,217.5
2297,201704040WAS,CHO,4.5,217.5
2298,201704050BOS,CLE,3.5,218.5
2299,201704050BOS,BOS,-3.5,218.5
2300,201704050CHO,MIA,1.5,207.5
2301,201704050CHO,CHO,-1.5,207.5
2302,201704050DET,TOR,2.0,197.0
2303,201704050DET,DET,-2.0,197.0
2304,201704050HOU,DEN,8.5,241.0
2305,201704050HOU,HOU,-8.5,241.0
2306,201704050LAC,LAC,-12.0,203.5
2307,201704050LAC,DAL,12.0,203.5
2308,201704050MEM,OKC,1.5,201.5
2309,201704050MEM,MEM,-1.5,201.5
2310,201704050PHO,GSW,-7.5,217.5
2311,201704050PHO,PHO,7.5,217.5
2312,201704050SAS,SAS,-11.0,204.0
2313,201704050SAS,LAL,11.0,204.0
2314,201704060ATL,ATL,1.5,209.0
2315,201704060ATL,BOS,-1.5,209.0
2316,201704060IND,MIL,4.5,201.0
2317,201704060IND,IND,-4.5,201.0
2318,201704060NYK,NYK,5.5,217.0
2319,201704060NYK,WAS,-5.5,217.0
2320,201704060ORL,ORL,-2.5,227.0
2321,201704060ORL,BRK,2.5,227.0
2322,201704060PHI,CHI,-5.5,211.0
2323,201704060PHI,PHI,5.5,211.0
2324,201704060POR,MIN,6.0,218.5
2325,201704060POR,POR,-6.0,218.5
2326,201704080BRK,CHI,-3.0,217.0
2327,201704080BRK,BRK,3.0,217.0
2328,201704080CHO,BOS,-1.0,214.0
2329,201704080CHO,CHO,1.0,214.0
2330,201704080GSW,GSW,-13.0,219.0
2331,201704080GSW,NOP,13.0,219.0
2332,201704080ORL,IND,-4.0,210.5
2333,201704080ORL,ORL,4.0,210.5
2334,201704080PHI,MIL,-5.5,208.5
2335,201704080PHI,PHI,5.5,208.5
2336,201704080POR,UTA,-0.0,203.0
2337,201704080POR,POR,0.0,203.0
2338,201704080SAS,LAC,3.0,207.5
2339,201704080SAS,SAS,-3.0,207.5
2340,201704080WAS,WAS,-5.5,215.5
2341,201704080WAS,MIA,5.5,215.5
2342,201704090ATL,CLE,-2.0,213.0
2343,201704090ATL,ATL,2.0,213.0
2344,201704090DEN,OKC,4.5,227.5
2345,201704090DEN,DEN,-4.5,227.5
2346,201704090LAL,LAL,5.0,219.5
2347,201704090LAL,MIN,-5.0,219.5
2348,201704090MEM,MEM,-7.0,196.0
2349,201704090MEM,DET,7.0,196.0
2350,201704090NYK,TOR,-7.5,201.5
2351,201704090NYK,NYK,7.5,201.5
2352,201704090PHO,DAL,-1.0,213.5
2353,201704090PHO,PHO,1.0,213.5
2354,201704090SAC,HOU,-9.5,224.0
2355,201704090SAC,SAC,9.5,224.0
2356,201704100BOS,BOS,-10.5,223.0
2357,201704100BOS,BRK,10.5,223.0
2358,201704100CHI,CHI,-7.5,212.0
2359,201704100CHI,ORL,7.5,212.0
2360,201704100DET,WAS,-1.5,210.0
2361,201704100DET,DET,1.5,210.0
2362,201704100GSW,UTA,8.5,209.5
2363,201704100GSW,GSW,-8.5,209.5
2364,201704100LAC,LAC,-6.0,229.5
2365,201704100LAC,HOU,6.0,229.5
2366,201704100MIA,CLE,2.5,211.5
2367,201704100MIA,MIA,-2.5,211.5
2368,201704100MIL,MIL,-4.0,201.0
2369,201704100MIL,CHO,4.0,201.0
2370,201704100PHI,IND,-7.5,211.0
2371,201704100PHI,PHI,7.5,211.0
2372,201704100POR,SAS,-4.0,204.5
2373,201704100POR,POR,4.0,204.5
2374,201704110ATL,CHO,7.5,205.0
2375,201704110ATL,ATL,-7.5,205.0
2376,201704110DAL,DEN,-0.0,212.5
2377,201704110DAL,DAL,0.0,212.5
2378,201704110LAL,NOP,3.0,217.0
2379,201704110LAL,LAL,-3.0,217.0
2380,201704110MIN,OKC,8.0,206.0
2381,201704110MIN,MIN,-8.0,206.0
2382,201704110SAC,SAC,-3.5,219.5
2383,201704110SAC,PHO,3.5,219.5
2384,201704120BOS,BOS,-13.5,208.5
2385,201704120BOS,MIL,13.5,208.5
2386,201704120CHI,CHI,-15.0,213.5
2387,201704120CHI,BRK,15.0,213.5
2388,201704120CLE,CLE,2.0,204.5
2389,201704120CLE,TOR,-2.0,204.5
2390,201704120GSW,GSW,-14.0,222.5
2391,201704120GSW,LAL,14.0,222.5
2392,201704120HOU,MIN,8.0,227.0
2393,201704120HOU,HOU,-8.0,227.0
2394,201704120IND,ATL,13.0,202.0
2395,201704120IND,IND,-13.0,202.0
2396,201704120LAC,SAC,15.0,213.0
2397,201704120LAC,LAC,-15.0,213.0
2398,201704120MEM,MEM,-7.0,193.5
2399,201704120MEM,DAL,7.0,193.5
2400,201704120MIA,WAS,9.5,207.5
2401,201704120MIA,MIA,-9.5,207.5
2402,201704120NYK,NYK,3.0,202.0
2403,201704120NYK,PHI,-3.0,202.0
2404,201704120OKC,OKC,-3.5,220.0
2405,201704120OKC,DEN,3.5,220.0
2406,201704120ORL,ORL,-2.0,207.5
2407,201704120ORL,DET,2.0,207.5
2408,201704120POR,POR,-12.5,211.0
2409,201704120POR,NOP,12.5,211.0
2410,201704120UTA,UTA,-4.0,189.5
2411,201704120UTA,SAS,4.0,189.5
2412,201710170CLE,BOS,3.0,214.0
2413,201710170CLE,CLE,-3.0,214.0
2414,201710170GSW,HOU,9.0,232.0
2415,201710170GSW,GSW,-9.0,232.0
2416,201710180BOS,MIL,5.5,207.0
2417,201710180BOS,BOS,-5.5,207.0
2418,201710180DAL,DAL,-6.5,198.0
2419,201710180DAL,ATL,6.5,198.0
2420,201710180DET,CHO,3.0,204.0
2421,201710180DET,DET,-3.0,204.0
2422,201710180IND,BRK,3.5,213.5
2423,201710180IND,IND,-3.5,213.5
2424,201710180MEM,MEM,-3.0,205.0
2425,201710180MEM,NOP,3.0,205.0
2426,201710180ORL,ORL,3.0,207.0
2427,201710180ORL,MIA,-3.0,207.0
2428,201710180PHO,POR,-1.0,220.0
2429,201710180PHO,PHO,1.0,220.0
2430,201710180SAC,SAC,8.5,218.5
2431,201710180SAC,HOU,-8.5,218.5
2432,201710180SAS,MIN,1.0,205.5
2433,201710180SAS,SAS,-1.0,205.5
2434,201710180UTA,DEN,2.0,207.5
2435,201710180UTA,UTA,-2.0,207.5
2436,201710180WAS,WAS,-7.0,215.5
2437,201710180WAS,PHI,7.0,215.5
2438,201710190LAL,LAL,4.5,218.5
2439,201710190LAL,LAC,-4.5,218.5
2440,201710190OKC,NYK,11.0,214.5
2441,201710190OKC,OKC,-11.0,214.5
2442,201710190TOR,CHI,11.0,206.0
2443,201710190TOR,TOR,-11.0,206.0
2444,201710200BRK,BRK,-1.5,220.5
2445,201710200BRK,ORL,1.5,220.5
2446,201710200CHO,ATL,6.0,202.5
2447,201710200CHO,CHO,-6.0,202.5
2448,201710200DAL,DAL,-5.5,201.5
2449,201710200DAL,SAC,5.5,201.5
2450,201710200IND,IND,3.5,221.5
2451,201710200IND,POR,-3.5,221.5
2452,201710200MIL,CLE,-1.5,210.0
2453,201710200MIL,MIL,1.5,210.0
2454,201710200MIN,UTA,5.5,200.0
2455,201710200MIN,MIN,-5.5,200.0
2456,201710200NOP,GSW,-6.5,222.5
2457,201710200NOP,NOP,6.5,222.5
2458,201710200PHI,PHI,1.0,217.0
2459,201710200PHI,BOS,-1.0,217.0
2460,201710200PHO,LAL,3.0,222.0
2461,201710200PHO,PHO,-3.0,222.0
2462,201710200WAS,WAS,-6.5,210.5
2463,201710200WAS,DET,6.5,210.5
2464,201710210CHI,CHI,8.0,202.0
2465,201710210CHI,SAS,-8.0,202.0
2466,201710210CLE,CLE,-11.0,212.5
2467,201710210CLE,ORL,11.0,212.5
2468,201710210DEN,DEN,-11.0,216.0
2469,201710210DEN,SAC,11.0,216.0
2470,201710210HOU,DAL,10.5,214.5
2471,201710210HOU,HOU,-10.5,214.5
2472,201710210LAC,PHO,11.5,217.5
2473,201710210LAC,LAC,-11.5,217.5
2474,201710210MEM,GSW,-7.5,213.0
2475,201710210MEM,MEM,7.5,213.0
2476,201710210MIA,IND,8.5,211.0
2477,201710210MIA,MIA,-8.5,211.0
2478,201710210MIL,POR,4.5,214.5
2479,201710210MIL,MIL,-4.5,214.5
2480,201710210NYK,DET,-1.5,206.5
2481,201710210NYK,NYK,1.5,206.5
2482,201710210TOR,TOR,-7.5,216.0
2483,201710210TOR,PHI,7.5,216.0
2484,201710210UTA,OKC,-4.0,202.0
2485,201710210UTA,UTA,4.0,202.0
2486,201710220BRK,BRK,-2.5,219.5
2487,201710220BRK,ATL,2.5,219.5
2488,201710220LAL,NOP,-4.0,218.0
2489,201710220LAL,LAL,4.0,218.0
2490,201710220OKC,MIN,4.5,211.5
2491,201710220OKC,OKC,-4.5,211.5
2492,201710230DAL,DAL,10.5,214.0
2493,201710230DAL,GSW,-10.5,214.0
2494,201710230DEN,WAS,3.5,223.0
2495,201710230DEN,DEN,-3.5,223.0
2496,201710230DET,DET,-4.5,213.5
2497,201710230DET,PHI,4.5,213.5
2498,201710230HOU,MEM,8.0,211.0
2499,201710230HOU,HOU,-8.0,211.0
2500,201710230MIA,ATL,9.0,203.5
2501,201710230MIA,MIA,-9.0,203.5
2502,201710230MIL,CHO,6.0,205.5
2503,201710230MIL,MIL,-6.0,205.5
2504,201710230PHO,PHO,-2.0,210.0
2505,201710230PHO,SAC,2.0,210.0
2506,201710230SAS,SAS,-2.5,205.5
2507,201710230SAS,TOR,2.5,205.5
2508,201710240BOS,BOS,-9.0,210.0
2509,201710240BOS,NYK,9.0,210.0
2510,201710240CLE,CHI,14.0,207.5
2511,201710240CLE,CLE,-14.0,207.5
2512,201710240LAC,LAC,-3.5,200.5
2513,201710240LAC,UTA,3.5,200.5
2514,201710240MIN,IND,11.0,217.0
2515,201710240MIN,MIN,-11.0,217.0
2516,201710240ORL,BRK,3.5,229.0
2517,201710240ORL,ORL,-3.5,229.0
2518,201710240POR,NOP,4.5,219.0
2519,201710240POR,POR,-4.5,219.0
2520,201710250BRK,BRK,7.0,227.0
2521,201710250BRK,CLE,-7.0,227.0
2522,201710250CHO,CHO,1.5,212.0
2523,201710250CHO,DEN,-1.5,212.0
2524,201710250DAL,MEM,-5.0,195.0
2525,201710250DAL,DAL,5.0,195.0
2526,201710250DET,DET,1.5,208.0
2527,201710250DET,MIN,-1.5,208.0
2528,201710250GSW,GSW,-12.5,224.0
2529,201710250GSW,TOR,12.5,224.0
2530,201710250LAL,WAS,-6.0,230.0
2531,201710250LAL,LAL,6.0,230.0
2532,201710250MIA,SAS,-3.5,195.0
2533,201710250MIA,MIA,3.5,195.0
2534,201710250OKC,IND,14.5,218.0
2535,201710250OKC,OKC,-14.5,218.0
2536,201710250PHI,PHI,3.5,222.0
2537,201710250PHI,HOU,-3.5,222.0
2538,201710250PHO,UTA,-6.0,203.0
2539,201710250PHO,PHO,6.0,203.0
2540,201710260CHI,CHI,-2.5,200.0
2541,201710260CHI,ATL,2.5,200.0
2542,201710260MEM,DAL,8.0,196.5
2543,201710260MEM,MEM,-8.0,196.5
2544,201710260MIL,BOS,4.5,207.0
2545,201710260MIL,MIL,-4.5,207.0
2546,201710260POR,LAC,2.0,211.5
2547,201710260POR,POR,-2.0,211.5
2548,201710260SAC,NOP,2.0,203.0
2549,201710260SAC,SAC,-2.0,203.0
2550,201710270ATL,DEN,-8.5,206.0
2551,201710270ATL,ATL,8.5,206.0
2552,201710270CHO,HOU,-2.5,211.5
2553,201710270CHO,CHO,2.5,211.5
2554,201710270GSW,GSW,-10.5,230.5
2555,201710270GSW,WAS,10.5,230.5
2556,201710270LAL,LAL,6.5,225.0
2557,201710270LAL,TOR,-6.5,225.0
2558,201710270MIN,MIN,2.5,214.5
2559,201710270MIN,OKC,-2.5,214.5
2560,201710270NYK,BRK,2.0,219.5
2561,201710270NYK,NYK,-2.0,219.5
2562,201710270ORL,ORL,5.5,207.0
2563,201710270ORL,SAS,-5.5,207.0
2564,201710280CHI,CHI,8.5,205.0
2565,201710280CHI,OKC,-8.5,205.0
2566,201710280DAL,DAL,1.0,207.0
2567,201710280DAL,PHI,-1.0,207.0
2568,201710280LAC,DET,7.0,208.5
2569,201710280LAC,LAC,-7.0,208.5
2570,201710280MEM,MEM,-1.0,205.0
2571,201710280MEM,HOU,1.0,205.0
2572,201710280MIA,MIA,1.5,207.0
2573,201710280MIA,BOS,-1.5,207.0
2574,201710280NOP,NOP,4.0,216.5
2575,201710280NOP,CLE,-4.0,216.5
2576,201710280POR,PHO,10.5,216.0
2577,201710280POR,POR,-10.5,216.0
2578,201710280UTA,UTA,-10.0,207.0
2579,201710280UTA,LAL,10.0,207.0
2580,201710290ATL,MIL,-5.5,203.5
2581,201710290ATL,ATL,5.5,203.5
2582,201710290BRK,BRK,4.5,221.5
2583,201710290BRK,DEN,-4.5,221.5
2584,201710290CHO,ORL,3.5,212.5
2585,201710290CHO,CHO,-3.5,212.5
2586,201710290CLE,NYK,9.5,210.0
2587,201710290CLE,CLE,-9.5,210.0
2588,201710290GSW,DET,13.0,222.0
2589,201710290GSW,GSW,-13.0,222.0
2590,201710290IND,IND,7.0,207.0
2591,201710290IND,SAS,-7.0,207.0
2592,201710290SAC,WAS,-6.0,211.0
2593,201710290SAC,SAC,6.0,211.0
2594,201710300BOS,SAS,3.0,197.0
2595,201710300BOS,BOS,-3.0,197.0
2596,201710300HOU,HOU,-6.0,218.0
2597,201710300HOU,PHI,6.0,218.0
2598,201710300LAC,GSW,-4.5,221.0
2599,201710300LAC,LAC,4.5,221.0
2600,201710300MEM,CHO,7.0,192.5
2601,201710300MEM,MEM,-7.0,192.5
2602,201710300MIA,MIN,-1.5,216.5
2603,201710300MIA,MIA,1.5,216.5
2604,201710300NOP,ORL,7.5,224.0
2605,201710300NOP,NOP,-7.5,224.0
2606,201710300NYK,NYK,3.5,207.0
2607,201710300NYK,DEN,-3.5,207.0
2608,201710300POR,TOR,2.0,215.5
2609,201710300POR,POR,-2.0,215.5
2610,201710300UTA,DAL,7.5,190.0
2611,201710300UTA,UTA,-7.5,190.0
2612,201710310BRK,PHO,3.0,230.0
2613,201710310BRK,BRK,-3.0,230.0
2614,201710310IND,SAC,6.0,209.5
2615,201710310IND,IND,-6.0,209.5
2616,201710310LAL,DET,-4.5,209.0
2617,201710310LAL,LAL,4.5,209.0
2618,201710310MIL,OKC,-1.0,211.0
2619,201710310MIL,MIL,1.0,211.0
2620,201711010BOS,BOS,-12.5,198.0
2621,201711010BOS,SAC,12.5,198.0
2622,201711010CHO,CHO,-3.0,203.0
2623,201711010CHO,MIL,3.0,203.0
2624,201711010CLE,IND,11.0,218.5
2625,201711010CLE,CLE,-11.0,218.5
2626,201711010DEN,DEN,-1.0,213.5
2627,201711010DEN,TOR,1.0,213.5
2628,201711010LAC,LAC,-9.0,204.5
2629,201711010LAC,DAL,9.0,204.5
2630,201711010MEM,ORL,4.0,204.5
2631,201711010MEM,MEM,-4.0,204.5
2632,201711010MIA,CHI,9.5,201.5
2633,201711010MIA,MIA,-9.5,201.5
2634,201711010NOP,MIN,1.5,224.0
2635,201711010NOP,NOP,-1.5,224.0
2636,201711010NYK,HOU,-5.0,212.0
2637,201711010NYK,NYK,5.0,212.0
2638,201711010PHI,PHI,-8.5,210.0
2639,201711010PHI,ATL,8.5,210.0
2640,201711010UTA,POR,4.0,196.0
2641,201711010UTA,UTA,-4.0,196.0
2642,201711010WAS,PHO,13.0,225.5
2643,201711010WAS,WAS,-13.0,225.5
2644,201711020POR,LAL,8.5,210.5
2645,201711020POR,POR,-8.5,210.5
2646,201711020SAS,GSW,-6.5,218.5
2647,201711020SAS,SAS,6.5,218.5
2648,201711030ATL,ATL,8.0,213.5
2649,201711030ATL,HOU,-8.0,213.5
2650,201711030DAL,DAL,4.5,213.0
2651,201711030DAL,NOP,-4.5,213.0
2652,201711030DEN,DEN,-5.0,214.0
2653,201711030DEN,MIA,5.0,214.0
2654,201711030DET,DET,-2.0,205.0
2655,201711030DET,MIL,2.0,205.0
2656,201711030LAL,LAL,-2.0,224.0
2657,201711030LAL,BRK,2.0,224.0
2658,201711030NYK,PHO,4.0,222.5
2659,201711030NYK,NYK,-4.0,222.5
2660,201711030OKC,OKC,-5.5,205.0
2661,201711030OKC,BOS,5.5,205.0
2662,201711030ORL,ORL,-8.0,205.0
2663,201711030ORL,CHI,8.0,205.0
2664,201711030PHI,PHI,-6.0,220.0
2665,201711030PHI,IND,6.0,220.0
2666,201711030SAS,CHO,3.0,198.5
2667,201711030SAS,SAS,-3.0,198.5
2668,201711030UTA,TOR,1.0,196.0
2669,201711030UTA,UTA,-1.0,196.0
2670,201711030WAS,CLE,3.5,220.0
2671,201711030WAS,WAS,-3.5,220.0
2672,201711040CHI,CHI,7.0,203.0
2673,201711040CHI,NOP,-7.0,203.0
2674,201711040DEN,GSW,-7.5,229.0
2675,201711040DEN,DEN,7.5,229.0
2676,201711040DET,SAC,8.5,197.0
2677,201711040DET,DET,-8.5,197.0
2678,201711040LAC,LAC,-5.5,199.0
2679,201711040LAC,MEM,5.5,199.0
2680,201711040MIN,DAL,12.5,215.0
2681,201711040MIN,MIN,-12.5,215.0
2682,201711060ATL,BOS,-8.0,206.0
2683,201711060ATL,ATL,8.0,206.0
2684,201711060GSW,MIA,16.5,225.0
2685,201711060GSW,GSW,-16.5,225.0
2686,201711060PHO,BRK,1.0,236.5
2687,201711060PHO,PHO,-1.0,236.5
2688,201711070CLE,MIL,4.0,220.0
2689,201711070CLE,CLE,-4.0,220.0
2690,201711070DEN,DEN,-11.5,233.0
2691,201711070DEN,BRK,11.5,233.0
2692,201711070IND,NOP,1.0,218.5
2693,201711070IND,IND,-1.0,218.5
2694,201711070NYK,CHO,-1.0,209.5
2695,201711070NYK,NYK,1.0,209.5
2696,201711070POR,POR,-3.5,204.0
2697,201711070POR,MEM,3.5,204.0
2698,201711070SAC,SAC,11.0,206.5
2699,201711070SAC,OKC,-11.0,206.5
2700,201711070SAS,LAC,3.0,201.0
2701,201711070SAS,SAS,-3.0,201.0
2702,201711070TOR,TOR,-11.0,200.5
2703,201711070TOR,CHI,11.0,200.5
2704,201711070UTA,UTA,-7.0,204.0
2705,201711070UTA,PHI,7.0,204.0
2706,201711070WAS,WAS,-11.0,213.5
2707,201711070WAS,DAL,11.0,213.5
2708,201711080BOS,BOS,-9.0,208.0
2709,201711080BOS,LAL,9.0,208.0
2710,201711080DET,DET,-6.5,210.5
2711,201711080DET,IND,6.5,210.5
2712,201711080GSW,MIN,10.5,229.0
2713,201711080GSW,GSW,-10.5,229.0
2714,201711080ORL,NYK,5.0,213.5
2715,201711080ORL,ORL,-5.0,213.5
2716,201711080PHO,MIA,-5.5,213.0
2717,201711080PHO,PHO,5.5,213.0
2718,201711090DEN,DEN,0.0,215.5
2719,201711090DEN,OKC,-0.0,215.5
