,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
5701,201612010CHO,PG,Devin Harris,6.0,0,4.0
5702,201612010CHO,PF,Dwight Powell,21.0,0,17.0
5703,201612010CHO,C,Cody Zeller,2.0,1,21.8
5704,201612010CHO,PF,Frank Kaminsky,26.0,1,24.3
5705,201612010CHO,PG,Kemba Walker,9.0,1,38.0
5706,201612010CHO,SG,Wesley Matthews,20.0,0,23.8
5707,201612010CHO,SF,Harrison Barnes,29.0,0,29.8
5708,201612010CHO,SG,Nicolas Batum,17.0,1,30.3
5709,201612010CHO,SF,Michael Kidd-Gilchrist,14.0,1,21.8
5710,201612010CLE,SG,Alan Anderson,21.0,21,0.0
5711,201612010CLE,PF,Channing Frye,19.0,7,15.8
5712,201612010CLE,PG,Kyrie Irving,24.0,1,36.3
5713,201612010CLE,SF,Luc Richard Mbah a Moute,21.0,1,13.3
5714,201612010CLE,SF,Paul Pierce,21.0,1,6.3
5715,201612010CLE,SF,LeBron James,19.0,1,45.8
5716,201612010CLE,PF,Marreese Speights,5.0,1,17.3
5717,201612010CLE,SG,J.R. Smith,26.0,1,0.0
5718,201612010CLE,C,Chris Andersen,24.0,1,0.0
5719,201612010CLE,C,Tristan Thompson,24.0,1,25.8
5720,201612010CLE,PG,Austin Rivers,15.0,1,15.0
5721,201612010CLE,C,DeAndre Jordan,26.0,1,32.3
5722,201612010CLE,PG,Kay Felder,24.0,1,6.0
5723,201612010CLE,SG,Jamal Crawford,21.0,1,18.5
5724,201612010CLE,PG,Chris Paul,15.0,1,43.8
5725,201612010CLE,SG,J.J. Redick,21.0,1,22.5
5726,201612010CLE,PG,Iman Shumpert,24.0,1,7.3
5727,201612010CLE,PF,Blake Griffin,5.0,3,0.0
5728,201612010CLE,PF,Kevin Love,19.0,1,39.5
5729,201612010CLE,SG,James Jones,26.0,1,12.3
5730,201612010CLE,SG,Jordan McRae,26.0,1,7.8
5731,201612010CLE,SF,Richard Jefferson,19.0,1,13.3
5732,201612010CLE,SG,Raymond Felton,21.0,1,10.0
5733,201612010GSW,PF,Montrezl Harrell,3.0,1,13.8
5734,201612010GSW,PG,Ian Clark,16.0,2,8.3
5735,201612010GSW,PF,David West,4.0,2,13.5
5736,201612010GSW,C,JaVale McGee,19.0,2,13.5
5737,201612010GSW,SG,Patrick McCaw,16.0,2,12.3
5738,201612010GSW,PF,James Michael McAdoo,4.0,5,0.0
5739,201612010GSW,PG,Stephen Curry,16.0,2,45.3
5740,201612010GSW,PF,Draymond Green,4.0,2,37.3
5741,201612010GSW,SF,Corey Brewer,16.0,1,13.3
5742,201612010GSW,SF,Kevin Durant,26.0,2,50.5
5743,201612010GSW,SF,Sam Dekker,16.0,1,14.3
5744,201612010GSW,PG,Patrick Beverley,11.0,1,21.8
5745,201612010GSW,PF,Kevon Looney,4.0,4,0.0
5746,201612010GSW,PF,Ryan Anderson,3.0,1,21.8
5747,201612010GSW,PG,James Harden,11.0,1,58.0
5748,201612010GSW,C,Clint Capela,17.0,1,0.0
5749,201612010GSW,SG,Eric Gordon,3.0,1,24.3
5750,201612010GSW,SF,Trevor Ariza,16.0,1,26.3
5751,201612010GSW,PG,Shaun Livingston,16.0,2,14.8
5752,201612010GSW,SF,Andre Iguodala,26.0,2,16.3
5753,201612010GSW,SG,Klay Thompson,16.0,2,32.0
5754,201612010GSW,C,Zaza Pachulia,19.0,2,15.8
5755,201612010MEM,PF,Serge Ibaka,11.0,1,29.3
5756,201612010MEM,PG,Andrew Harrison,22.0,0,21.3
5757,201612010MEM,PG,D.J. Augustin,3.0,1,21.0
5758,201612010MEM,C,Bismack Biyombo,14.0,1,20.3
5759,201612010MEM,SF,Jeff Green,6.0,1,9.3
5760,201612010MEM,SF,Troy Williams,23.0,0,19.8
5761,201612010MEM,PF,Jarell Martin,2.0,0,14.5
5762,201612010MEM,PF,JaMychal Green,2.0,0,22.3
5763,201612010MEM,SG,Tony Allen,8.0,0,19.5
5764,201612010MEM,SG,Troy Daniels,8.0,0,13.0
5765,201612010MEM,SF,Aaron Gordon,6.0,1,19.3
5766,201612010MEM,C,Deyonta Davis,15.0,0,0.0
5767,201612010MEM,PG,C.J. Watson,3.0,1,13.0
5768,201612010MEM,PG,Wade Baldwin IV,22.0,0,13.8
5769,201612010MEM,PG,Elfrid Payton,3.0,1,25.0
5770,201612010MEM,SG,Evan Fournier,30.0,1,28.3
5771,201612010MEM,C,Nikola Vučević,14.0,1,31.3
5772,201612010MEM,C,Marc Gasol,15.0,0,34.5
5773,201612010UTA,C,Josh McRoberts,11.0,0,0.0
5774,201612010UTA,PG,Goran Dragić,7.0,0,0.0
5775,201612010UTA,PG,Raul Neto,12.0,5,0.0
5776,201612010UTA,PG,Dante Exum,12.0,1,6.8
5777,201612010UTA,C,Hassan Whiteside,11.0,0,39.8
5778,201612010UTA,SF,James Johnson,17.0,0,20.5
5779,201612010UTA,PG,Tyler Johnson,7.0,0,24.0
5780,201612010UTA,SG,Joe Johnson,25.0,1,18.8
5781,201612010UTA,SG,Rodney McGruder,1.0,0,18.8
5782,201612010UTA,C,Willie Reed,11.0,0,15.3
5783,201612010UTA,SG,Wayne Ellington,1.0,0,14.5
5784,201612010UTA,PF,Trey Lyles,24.0,1,20.8
5785,201612010UTA,C,Rudy Gobert,10.0,1,32.5
5786,201612010UTA,PG,Shelvin Mack,12.0,1,13.5
5787,201612010UTA,SF,Gordon Hayward,20.0,1,36.5
5788,201612010UTA,C,Jeff Withey,10.0,1,13.5
5789,201612010UTA,PF,Boris Diaw,24.0,1,13.5
5790,201612010UTA,SF,Joe Ingles,20.0,1,13.3
5791,201612010UTA,PF,Luke Babbitt,13.0,0,13.0
5792,201612020ATL,SG,Darrun Hilliard,7.0,1,12.5
5793,201612020ATL,PG,Malcolm Delaney,7.0,1,13.5
5794,201612020ATL,SF,Tobias Harris,26.0,1,29.3
5795,201612020ATL,PG,Dennis Schroder,7.0,1,29.0
5796,201612020ATL,PG,Beno Udrih,14.0,1,13.8
5797,201612020ATL,SG,Kentavious Caldwell-Pope,7.0,1,25.8
5798,201612020ATL,PG,Ish Smith,14.0,1,24.3
5799,201612020ATL,PG,Tim Hardaway,7.0,1,15.3
5800,201612020ATL,SF,Thabo Sefolosha,2.0,1,19.8
5801,201612020ATL,SG,Kyle Korver,27.0,1,16.5
5802,201612020ATL,SF,Marcus Morris,26.0,1,24.0
5803,201612020ATL,C,Aron Baynes,3.0,1,17.0
5804,201612020ATL,C,Mike Muscala,11.0,1,19.5
5805,201612020ATL,PF,Kris Humphries,8.0,1,5.3
5806,201612020ATL,SG,Kent Bazemore,27.0,1,25.5
5807,201612020ATL,PF,Mike Scott,8.0,1,3.5
5808,201612020ATL,PF,Jon Leuer,17.0,1,21.5
5809,201612020ATL,C,Dwight Howard,11.0,1,35.8
5810,201612020ATL,SG,Stanley Johnson,7.0,2,0.0
5811,201612020ATL,C,Andre Drummond,3.0,1,37.8
5812,201612020ATL,C,Boban Marjanovic,3.0,2,0.0
5813,201612020ATL,SF,Ryan Kelly,2.0,4,0.0
5814,201612020ATL,SF,Taurean Prince,2.0,4,0.0
5815,201612020BOS,PF,Jonas Jerebko,1.0,1,13.8
5816,201612020BOS,PF,Kelly Olynyk,1.0,1,19.0
5817,201612020BOS,PG,Ty Lawson,4.0,3,19.3
5818,201612020BOS,PG,Garrett Temple,4.0,3,14.8
5819,201612020BOS,PG,Darren Collison,4.0,3,26.0
5820,201612020BOS,SF,Jae Crowder,14.0,1,28.0
5821,201612020BOS,SG,Arron Afflalo,15.0,3,13.8
5822,201612020BOS,SG,Avery Bradley,19.0,1,29.0
5823,201612020BOS,PF,Amir Johnson,1.0,1,15.0
5824,201612020BOS,C,Kosta Koufos,28.0,3,14.3
5825,201612020BOS,C,Tyler Zeller,25.0,1,13.3
5826,201612020BOS,C,Willie Cauley-Stein,28.0,3,13.0
5827,201612020BOS,SG,James Young,19.0,8,0.0
5828,201612020BOS,SF,Omri Casspi,16.0,3,0.0
5829,201612020BOS,SF,Jaylen Brown,14.0,1,11.8
5830,201612020BOS,SG,Marcus Smart,19.0,1,24.5
5831,201612020BOS,SF,Matt Barnes,16.0,3,18.8
5832,201612020BOS,C,Al Horford,25.0,1,32.8
5833,201612020BOS,PG,Isaiah Thomas,25.0,1,36.8
5834,201612020BOS,SF,Rudy Gay,16.0,3,33.5
5835,201612020BOS,PF,DeMarcus Cousins,19.0,3,53.5
5836,201612020BOS,PG,Terry Rozier,25.0,1,14.3
5837,201612020CHI,PG,Jerian Grant,24.0,1,15.0
5838,201612020CHI,SG,Jimmy Butler,26.0,1,42.0
5839,201612020CHI,SF,LeBron James,25.0,0,46.0
5840,201612020CHI,C,Tristan Thompson,4.0,0,25.0
5841,201612020CHI,SG,Dwyane Wade,26.0,1,31.5
5842,201612020CHI,PG,Kyrie Irving,2.0,0,35.5
5843,201612020CHI,PF,Taj Gibson,9.0,1,27.8
5844,201612020CHI,SG,Isaiah Canaan,26.0,1,13.8
5845,201612020CHI,SF,Richard Jefferson,25.0,0,13.8
5846,201612020CHI,PF,Kevin Love,28.0,0,39.5
5847,201612020CHI,PG,Iman Shumpert,2.0,0,13.5
5848,201612020CHI,SF,Nikola Mirotic,17.0,1,21.8
5849,201612020CHI,PG,Rajon Rondo,24.0,1,32.8
5850,201612020CHI,SG,J.R. Smith,16.0,0,0.0
5851,201612020CHI,C,Robin Lopez,17.0,1,27.5
5852,201612020CHI,PF,Channing Frye,28.0,0,17.3
5853,201612020DEN,PG,Malik Beasley,21.0,4,0.0
5854,201612020DEN,SG,Will Barton,9.0,8,20.8
5855,201612020DEN,C,Jusuf Nurkic,12.0,1,20.8
5856,201612020DEN,PF,Darrell Arthur,13.0,4,0.0
5857,201612020DEN,SF,Sam Dekker,15.0,0,14.3
5858,201612020DEN,PF,Montrezl Harrell,7.0,0,14.3
5859,201612020DEN,SF,Corey Brewer,15.0,0,13.3
5860,201612020DEN,SF,Alonzo Gee,30.0,1,12.8
5861,201612020DEN,PF,Juancho Hernangomez,13.0,1,5.8
5862,201612020DEN,SG,Mike Miller,9.0,21,0.0
5863,201612020DEN,C,Clint Capela,29.0,0,0.0
5864,201612020DEN,PF,Kyle Wiltjer,7.0,26,0.0
5865,201612020DEN,SG,K.J. McDaniels,29.0,2,0.0
5866,201612020DEN,PG,James Harden,20.0,0,58.3
5867,201612020DEN,SF,Danilo Gallinari,30.0,1,28.3
5868,201612020DEN,PG,Emmanuel Mudiay,21.0,1,27.8
5869,201612020DEN,PF,Kenneth Faried,13.0,1,26.8
5870,201612020DEN,SF,Trevor Ariza,15.0,0,26.5
5871,201612020DEN,SG,Eric Gordon,29.0,0,25.3
5872,201612020DEN,PG,Jameer Nelson,21.0,1,24.0
5873,201612020DEN,PG,Patrick Beverley,20.0,0,22.3
5874,201612020DEN,SF,Wilson Chandler,30.0,1,33.0
5875,201612020DEN,PF,Ryan Anderson,7.0,0,22.3
5876,201612020DEN,PG,Jamal Murray,21.0,1,21.5
5877,201612020NOP,PG,Jrue Holiday,22.0,2,32.5
5878,201612020NOP,SG,Buddy Hield,17.0,2,12.3
5879,201612020NOP,PG,Austin Rivers,3.0,0,15.5
5880,201612020NOP,PG,Chris Paul,3.0,0,42.0
5881,201612020NOP,C,DeAndre Jordan,22.0,0,32.0
5882,201612020NOP,PG,Tim Frazier,22.0,2,26.3
5883,201612020NOP,SF,Anthony Brown,22.0,2,12.5
5884,201612020NOP,PF,Terrence Jones,20.0,2,22.0
5885,201612020NOP,C,Omer Asik,20.0,2,14.0
5886,201612020NOP,PF,Marreese Speights,16.0,0,17.3
5887,201612020NOP,PF,Brandon Bass,16.0,2,0.0
5888,201612020NOP,SG,Raymond Felton,11.0,0,11.3
5889,201612020NOP,PG,Langston Galloway,22.0,2,15.0
5890,201612020NOP,SF,Luc Richard Mbah a Moute,19.0,0,0.0
5891,201612020NOP,SF,Wesley Johnson,19.0,2,0.0
5892,201612020NOP,SG,Jamal Crawford,11.0,0,18.5
5893,201612020NOP,PF,Anthony Davis,20.0,2,58.3
5894,201612020NOP,SG,E'Twaun Moore,17.0,2,18.5
5895,201612020NOP,PF,Blake Griffin,16.0,0,0.0
5896,201612020NOP,C,Alexis Ajinca,20.0,4,0.0
5897,201612020NOP,SF,Solomon Hill,22.0,2,0.0
5898,201612020NOP,SF,Paul Pierce,19.0,0,13.0
5899,201612020NYK,SG,Shabazz Muhammad,21.0,1,12.8
5900,201612020NYK,PG,Kris Dunn,13.0,1,12.8
5901,201612020NYK,PG,Derrick Rose,19.0,1,30.8
5902,201612020NYK,PF,Gorgui Dieng,2.0,1,28.8
5903,201612020NYK,SG,Zach LaVine,21.0,1,29.0
5904,201612020NYK,SF,Andrew Wiggins,1.0,1,31.0
5905,201612020NYK,C,Karl-Anthony Towns,30.0,1,43.3
5906,201612020NYK,C,Willy Hernangómez,9.0,1,15.5
5907,201612020NYK,PF,Kristaps Porziņģis,27.0,1,39.3
5908,201612020NYK,PG,Ricky Rubio,13.0,1,23.0
5909,201612020NYK,SF,Lance Thomas,18.0,19,0.0
5910,201612020NYK,SF,Carmelo Anthony,18.0,1,35.0
5911,201612020NYK,PG,Brandon Jennings,19.0,1,19.8
5912,201612020NYK,PF,Kyle O'Quinn,27.0,1,17.3
5913,201612020NYK,SF,Mindaugas Kuzminskas,18.0,1,13.5
5914,201612020NYK,C,Cole Aldrich,30.0,1,16.5
5915,201612020NYK,SG,Justin Holiday,2.0,1,16.5
5916,201612020NYK,SG,Sasha Vujacic,2.0,1,4.3
5917,201612020NYK,PF,Nemanja Bjelica,2.0,1,13.5
5918,201612020PHI,C,Joel Embiid,23.0,4,33.3
5919,201612020PHI,C,Nikola Vučević,24.0,0,34.8
5920,201612020PHI,SF,Damjan Rudez,6.0,2,0.0
5921,201612020PHI,PG,C.J. Watson,15.0,0,12.8
5922,201612020PHI,SG,Jodie Meeks,28.0,3,0.0
5923,201612020PHI,SG,Timothe Luwawu-Cabarrot,10.0,3,5.5
5924,201612020PHI,SG,C.J. Wilcox,28.0,2,0.0
5925,201612020PHI,SG,Hollis Thompson,10.0,3,13.3
5926,201612020PHI,PF,Serge Ibaka,18.0,0,30.5
5927,201612020PHI,PG,Sergio Rodriguez,11.0,3,21.3
5928,201612020PHI,SG,Evan Fournier,28.0,0,29.5
5929,201612020PHI,SF,Dario Saric,10.0,3,18.5
5930,201612020PHI,PF,Richaun Holmes,6.0,3,18.5
5931,201612020PHI,SG,Nik Stauskas,10.0,3,18.0
5932,201612020PHI,SF,Robert Covington,10.0,3,22.8
5933,201612020PHI,SF,Aaron Gordon,6.0,0,19.5
5934,201612020PHI,SG,Gerald Henderson,10.0,3,16.8
5935,201612020PHI,PG,Elfrid Payton,15.0,0,24.3
5936,201612020PHI,PF,Ersan Ilyasova,6.0,3,23.5
5937,201612020PHI,SF,Jeff Green,6.0,0,14.5
5938,201612020PHI,PF,Jahlil Okafor,6.0,3,23.0
5939,201612020PHI,PG,T.J. McConnell,11.0,3,13.5
5940,201612020PHI,C,Bismack Biyombo,24.0,0,19.8
5941,201612020PHI,PG,D.J. Augustin,15.0,0,21.0
5942,201612020SAS,C,Marcin Gortat,6.0,1,25.8
5943,201612020SAS,PF,David Lee,23.0,1,17.5
5944,201612020SAS,SF,Markieff Morris,9.0,1,23.5
5945,201612020SAS,PG,Patty Mills,17.0,1,19.8
5946,201612020SAS,SG,Manu Ginobili,12.0,2,0.0
5947,201612020SAS,SF,Kawhi Leonard,5.0,1,39.8
5948,201612020SAS,SG,Jonathon Simmons,12.0,1,12.8
5949,201612020SAS,SF,Otto Porter,9.0,1,29.5
5950,201612020SAS,PF,LaMarcus Aldridge,23.0,1,30.5
5951,201612020SAS,SG,Kelly Oubre Jr.,25.0,1,13.8
5952,201612020SAS,C,Dewayne Dedmon,19.0,1,16.5
5953,201612020SAS,PG,Nicolas Laprovittola,17.0,1,6.3
5954,201612020SAS,SG,Bradley Beal,25.0,1,35.5
5955,201612020SAS,C,Pau Gasol,19.0,2,24.5
5956,201612020SAS,PG,Trey Burke,8.0,3,0.0
5957,201612020SAS,SG,Danny Green,12.0,1,19.8
5958,201612020SAS,PG,John Wall,8.0,1,42.3
5959,201612020SAS,PF,Jason Smith,11.0,1,12.8
5960,201612020TOR,PG,Kyle Lowry,18.0,1,40.0
5961,201612020TOR,SF,Brandon Ingram,11.0,1,21.3
5962,201612020TOR,PF,Patrick Patterson,29.0,1,20.5
5963,201612020TOR,SF,Bruno Caboclo,20.0,3,0.0
5964,201612020TOR,SG,DeMar DeRozan,13.0,1,40.5
5965,201612020TOR,SF,Larry Nance Jr.,11.0,1,0.0
5966,201612020TOR,C,Jakob Poeltl,16.0,3,0.0
5967,201612020TOR,SF,Luol Deng,11.0,1,17.8
5968,201612020TOR,PG,Jose Calderon,27.0,1,0.0
5969,201612020TOR,PG,Jordan Clarkson,27.0,1,28.8
5970,201612020TOR,PF,Pascal Siakam,29.0,1,13.8
5971,201612020TOR,PF,Thomas Robinson,21.0,1,14.0
5972,201612020TOR,SG,Lou Williams,4.0,1,27.8
5973,201612020TOR,C,Jonas Valanciunas,16.0,1,26.5
5974,201612020TOR,C,Tarik Black,10.0,1,15.0
5975,201612020TOR,C,Timofey Mozgov,10.0,1,13.8
5976,201612020TOR,PF,Julius Randle,21.0,1,32.3
5977,201612020TOR,SG,Norman Powell,13.0,1,10.0
5978,201612020TOR,SG,Terrence Ross,13.0,1,16.8
5979,201612020TOR,PG,Cory Joseph,18.0,1,17.0
5980,201612020TOR,SF,Metta World Peace,11.0,2,0.0
5981,201612020TOR,C,Lucas Nogueira,16.0,1,17.0
5982,201612020TOR,PG,Fred VanVleet,18.0,1,12.0
5983,201612030CHO,PF,Frank Kaminsky,23.0,1,20.0
5984,201612030CHO,SG,Jeremy Lamb,7.0,1,19.5
5985,201612030CHO,SF,Andrew Wiggins,29.0,0,31.5
5986,201612030CHO,PF,Nemanja Bjelica,15.0,0,13.5
5987,201612030CHO,SF,Michael Kidd-Gilchrist,22.0,1,21.5
5988,201612030CHO,C,Roy Hibbert,8.0,1,14.3
5989,201612030CHO,SG,Zach LaVine,23.0,0,29.0
5990,201612030CHO,PG,Kemba Walker,18.0,1,35.8
5991,201612030CHO,PF,Gorgui Dieng,15.0,0,27.5
5992,201612030CHO,SG,Shabazz Muhammad,23.0,0,13.0
5993,201612030CHO,C,Cody Zeller,8.0,1,0.0
5994,201612030CHO,PF,Spencer Hawes,23.0,1,15.8
5995,201612030CHO,SG,Marco Belinelli,7.0,1,16.5
5996,201612030CHO,C,Karl-Anthony Towns,6.0,0,43.5
5997,201612030CHO,PG,Ramon Sessions,18.0,1,15.8
5998,201612030CHO,PG,Ricky Rubio,5.0,0,22.8
5999,201612030CHO,PG,Kris Dunn,5.0,0,12.5
6000,201612030CHO,C,Cole Aldrich,6.0,0,17.0
6001,201612030CHO,SG,Nicolas Batum,7.0,1,30.5
6002,201612030DAL,PG,Deron Williams,3.0,1,21.5
6003,201612030DAL,PG,Devin Harris,3.0,1,12.0
6004,201612030DAL,PF,Taj Gibson,28.0,0,27.8
6005,201612030DAL,SG,Isaiah Canaan,22.0,0,13.5
6006,201612030DAL,SF,Dorian Finney-Smith,27.0,1,13.5
6007,201612030DAL,SG,Wesley Matthews,11.0,1,24.5
6008,201612030DAL,C,Andrew Bogut,2.0,2,20.8
6009,201612030DAL,SF,Nikola Mirotic,7.0,0,20.5
6010,201612030DAL,C,Robin Lopez,5.0,0,26.5
6011,201612030DAL,PF,Bobby Portis,28.0,2,0.0
6012,201612030DAL,SF,Harrison Barnes,27.0,1,30.8
6013,201612030DAL,C,A.J. Hammons,2.0,7,0.0
6014,201612030DAL,SF,Denzel Valentine,7.0,0,0.0
6015,201612030DAL,PG,Rajon Rondo,10.0,0,33.8
6016,201612030DAL,PG,Jerian Grant,10.0,0,14.5
6017,201612030DAL,C,Salah Mejri,2.0,1,16.3
6018,201612030DAL,PF,Dwight Powell,24.0,1,17.8
6019,201612030DAL,C,Cristiano Felicio,5.0,7,0.0
6020,201612030DAL,SG,Jonathan Gibson,11.0,1,15.8
6021,201612030DAL,SG,Justin Anderson,11.0,1,17.5
6022,201612030DAL,SG,Nicolas Brussino,11.0,7,0.0
6023,201612030DAL,SG,Jimmy Butler,22.0,0,41.8
6024,201612030GSW,PF,Marquese Chriss,10.0,2,13.8
6025,201612030GSW,PF,David West,4.0,1,13.0
6026,201612030GSW,PF,Jared Dudley,10.0,2,17.0
6027,201612030GSW,C,Tyson Chandler,15.0,2,22.5
6028,201612030GSW,PG,Brandon Knight,20.0,2,21.8
6029,201612030GSW,C,Alex Len,15.0,2,22.0
6030,201612030GSW,SF,Andre Iguodala,11.0,1,17.3
6031,201612030GSW,PG,Ian Clark,29.0,1,13.8
6032,201612030GSW,C,Zaza Pachulia,22.0,1,15.5
6033,201612030GSW,SF,P.J. Tucker,23.0,2,21.5
6034,201612030GSW,PG,Shaun Livingston,29.0,1,13.3
6035,201612030GSW,C,JaVale McGee,22.0,1,13.0
6036,201612030GSW,C,Alan Williams,15.0,5,0.0
6037,201612030GSW,SG,Leandro Barbosa,4.0,2,12.8
6038,201612030GSW,PF,Kevon Looney,4.0,1,8.3
6039,201612030GSW,C,Anderson Varejao,22.0,6,0.0
6040,201612030GSW,PG,Eric Bledsoe,20.0,2,37.8
6041,201612030GSW,SG,Klay Thompson,24.0,1,31.0
6042,201612030GSW,PF,Draymond Green,4.0,1,39.5
6043,201612030GSW,SG,John Jenkins,4.0,13,0.0
6044,201612030GSW,PG,Tyler Ulis,20.0,5,0.0
6045,201612030GSW,PF,Dragan Bender,10.0,2,12.3
6046,201612030GSW,PG,Stephen Curry,29.0,1,45.0
6047,201612030GSW,SF,Kevin Durant,11.0,1,53.0
6048,201612030GSW,SG,Patrick McCaw,24.0,1,12.0
6049,201612030GSW,SG,Devin Booker,4.0,2,30.8
6050,201612030MEM,C,Deyonta Davis,18.0,1,0.0
6051,201612030MEM,PG,Jose Calderon,1.0,0,15.8
6052,201612030MEM,SF,Luol Deng,4.0,0,17.5
6053,201612030MEM,C,Marc Gasol,18.0,1,34.8
6054,201612030MEM,C,Tarik Black,21.0,0,14.5
6055,201612030MEM,PF,Jarell Martin,29.0,1,16.0
6056,201612030MEM,PG,Wade Baldwin IV,14.0,1,14.3
6057,201612030MEM,PF,JaMychal Green,29.0,1,24.5
6058,201612030MEM,SF,Troy Williams,6.0,1,19.8
6059,201612030MEM,SG,Troy Daniels,21.0,1,16.0
6060,201612030MEM,SG,Lou Williams,29.0,0,27.5
6061,201612030MEM,SG,Tony Allen,21.0,1,20.5
6062,201612030MEM,PG,Jordan Clarkson,1.0,0,28.3
6063,201612030MEM,PF,Julius Randle,5.0,0,30.5
6064,201612030MEM,PG,Andrew Harrison,14.0,1,25.0
6065,201612030MEM,SF,Brandon Ingram,4.0,0,21.0
6066,201612030MEM,PF,Thomas Robinson,5.0,0,13.8
6067,201612030MEM,C,Timofey Mozgov,21.0,0,12.0
6068,201612030MIL,SF,Jabari Parker,21.0,1,30.5
6069,201612030MIL,PG,Matthew Dellavedova,30.0,1,0.0
6070,201612030MIL,C,Justin Hamilton,24.0,1,17.3
6071,201612030MIL,PG,Isaiah Whitehead,9.0,1,17.5
6072,201612030MIL,PF,Mirza Teletovic,21.0,1,8.5
6073,201612030MIL,C,John Henson,13.0,1,21.5
6074,201612030MIL,PG,Giannis Antetokounmpo,30.0,1,52.0
6075,201612030MIL,SF,Michael Beasley,21.0,1,17.8
6076,201612030MIL,SF,Joe Harris,3.0,1,15.3
6077,201612030MIL,SG,Sean Kilpatrick,15.0,1,29.8
6078,201612030MIL,SF,Rondae Hollis-Jefferson,3.0,1,18.5
6079,201612030MIL,C,Greg Monroe,13.0,1,18.5
6080,201612030MIL,SF,Anthony Bennett,3.0,1,7.0
6081,201612030MIL,SG,Randy Foye,15.0,1,14.0
6082,201612030MIL,C,Brook Lopez,24.0,1,31.3
6083,201612030MIL,PG,Jason Terry,30.0,1,13.0
6084,201612030MIL,SG,Bojan Bogdanovic,15.0,1,20.0
6085,201612030MIL,SG,Malcolm Brogdon,16.0,1,16.0
6086,201612030MIL,SG,Tony Snell,16.0,1,17.8
6087,201612030MIL,PF,Luis Scola,12.0,1,12.5
6088,201612030PHI,SG,Timothe Luwawu-Cabarrot,10.0,0,12.8
6089,201612030PHI,SG,Hollis Thompson,10.0,0,13.5
6090,201612030PHI,PF,Amir Johnson,17.0,0,15.3
6091,201612030PHI,SG,Gerald Green,28.0,14,0.0
6092,201612030PHI,PG,Terry Rozier,15.0,0,14.0
6093,201612030PHI,PG,T.J. McConnell,8.0,0,13.8
6094,201612030PHI,SF,Jaylen Brown,13.0,0,11.8
6095,201612030PHI,PF,Jonas Jerebko,17.0,0,14.0
6096,201612030PHI,C,Tyler Zeller,25.0,0,12.8
6097,201612030PHI,SG,Gerald Henderson,10.0,0,16.3
6098,201612030PHI,PF,Ersan Ilyasova,19.0,0,22.8
6099,201612030PHI,PF,Kelly Olynyk,17.0,0,19.5
6100,201612030PHI,PG,Sergio Rodriguez,8.0,0,23.0
6101,201612030PHI,SF,Dario Saric,25.0,0,18.5
6102,201612030PHI,PF,Richaun Holmes,19.0,0,18.0
6103,201612030PHI,C,Al Horford,25.0,0,32.8
6104,201612030PHI,PF,Jahlil Okafor,19.0,0,24.8
6105,201612030PHI,SG,Marcus Smart,28.0,0,24.0
6106,201612030PHI,SG,Avery Bradley,28.0,0,30.5
6107,201612030PHI,SF,Jae Crowder,13.0,0,28.8
6108,201612030PHI,SG,Nik Stauskas,10.0,0,17.8
6109,201612030PHI,PG,Isaiah Thomas,15.0,0,37.0
6110,201612030POR,PG,CJ McCollum,16.0,2,34.0
6111,201612030POR,PG,Tyler Johnson,24.0,1,25.8
6112,201612030POR,PF,Noah Vonleh,25.0,2,5.0
6113,201612030POR,PF,James Johnson,30.0,1,23.8
6114,201612030POR,SF,Maurice Harkless,24.0,2,27.3
6115,201612030POR,PF,Meyers Leonard,25.0,2,11.8
6116,201612030POR,PG,Goran Dragić,24.0,1,33.5
6117,201612030POR,SG,Evan Turner,26.0,2,21.3
6118,201612030POR,PF,Josh McRoberts,30.0,1,0.0
6119,201612030POR,C,Mason Plumlee,3.0,2,30.0
6120,201612030POR,C,Willie Reed,1.0,1,15.3
6121,201612030POR,SG,Rodney McGruder,2.0,1,18.0
6122,201612030POR,C,Hassan Whiteside,1.0,1,43.5
6123,201612030POR,SG,Allen Crabbe,26.0,2,15.8
6124,201612030POR,C,Ed Davis,3.0,2,17.0
6125,201612030POR,SG,Wayne Ellington,2.0,1,19.5
6126,201612030POR,PG,Damian Lillard,16.0,2,43.5
6127,201612030TOR,C,Jonas Valanciunas,17.0,0,26.3
6128,201612030TOR,PG,Fred VanVleet,21.0,0,12.0
6129,201612030TOR,PF,Mike Scott,13.0,0,12.5
6130,201612030TOR,SG,Terrence Ross,13.0,0,16.8
6131,201612030TOR,SG,Kyle Korver,1.0,0,16.0
6132,201612030TOR,SF,Ryan Kelly,19.0,0,4.8
6133,201612030TOR,SF,Taurean Prince,19.0,0,8.8
6134,201612030TOR,PG,Dennis Schroder,23.0,0,29.8
6135,201612030TOR,SF,Bruno Caboclo,26.0,0,4.3
6136,201612030TOR,PG,Cory Joseph,21.0,0,17.0
6137,201612030TOR,SG,Kent Bazemore,1.0,0,25.3
6138,201612030TOR,SG,DeMar DeRozan,13.0,0,38.8
6139,201612030TOR,PF,Patrick Patterson,6.0,0,20.3
6140,201612030TOR,C,Lucas Nogueira,17.0,0,17.8
6141,201612030TOR,C,Mike Muscala,9.0,0,19.3
6142,201612030TOR,SF,Thabo Sefolosha,19.0,0,19.5
6143,201612030TOR,PG,Malcolm Delaney,23.0,0,13.3
